game_number, agent_type, agent_color, agent_decision_time
265, _minimax, _white_, _0.4014600000000005
265, _minimax_avl, _black_, _0.45566500000000054
266, _minimax, _white_, _0.19688099999999994
266, _minimax_avl, _black_, _0.349805
267, _minimax, _white_, _0.36106500000000036
267, _minimax_avl, _black_, _0.24088599999999982
268, _minimax, _white_, _0.42367600000000005
268, _minimax_avl, _black_, _0.2684470000000001
269, _minimax, _white_, _0.45473900000000034
269, _minimax_avl, _black_, _0.36812000000000034
270, _minimax, _white_, _0.36832900000000013
270, _minimax_avl, _black_, _0.29530300000000026
271, _minimax, _white_, _0.3564830000000005
271, _minimax_avl, _black_, _0.41621900000000006
272, _minimax, _white_, _0.12471299999999998
272, _minimax_avl, _black_, _0.37592100000000006
273, _minimax, _white_, _0.28420800000000007
273, _minimax_avl, _black_, _0.47382800000000014
274, _minimax, _white_, _0.3563950000000002
274, _minimax_avl, _black_, _0.36504700000000023
275, _minimax, _white_, _0.37445800000000035
275, _minimax_avl, _black_, _0.28456400000000015
276, _minimax, _white_, _0.4808210000000002
276, _minimax_avl, _black_, _0.3708970000000006
277, _minimax, _white_, _0.34967800000000027
277, _minimax_avl, _black_, _0.44082000000000066
278, _minimax, _white_, _0.16928899999999997
278, _minimax_avl, _black_, _0.32473899999999994
279, _minimax, _white_, _0.28962800000000033
279, _minimax_avl, _black_, _0.3996230000000001
280, _minimax, _white_, _0.33173100000000044
280, _minimax_avl, _black_, _0.4515480000000001
281, _minimax, _white_, _0.07479799999999999
281, _minimax_avl, _black_, _0.07977699999999997
282, _minimax, _white_, _0.225135
282, _minimax_avl, _black_, _0.12368099999999997
283, _minimax, _white_, _0.15849599999999994
283, _minimax_avl, _black_, _0.24414100000000008
284, _minimax, _white_, _0.3630120000000001
284, _minimax_avl, _black_, _0.29223300000000035
285, _minimax, _white_, _0.31491000000000047
285, _minimax_avl, _black_, _0.49894000000000005
286, _minimax, _white_, _0.20068799999999995
286, _minimax_avl, _black_, _0.25962
287, _minimax, _white_, _0.5380890000000003
287, _minimax_avl, _black_, _0.42713800000000046
288, _minimax, _white_, _0.19784800000000008
288, _minimax_avl, _black_, _0.054276
289, _minimax, _white_, _0.3331140000000004
289, _minimax_avl, _black_, _0.4054190000000003
290, _minimax, _white_, _0.2713409999999999
290, _minimax_avl, _black_, _0.257196
291, _minimax, _white_, _0.05784399999999999
291, _minimax_avl, _black_, _0.049869
292, _minimax, _white_, _0.3730230000000002
292, _minimax_avl, _black_, _0.3221760000000003
293, _minimax, _white_, _0.24220299999999995
293, _minimax_avl, _black_, _0.098771
294, _minimax, _white_, _0.1878079999999999
294, _minimax_avl, _black_, _0.30815400000000004
295, _minimax, _white_, _0.15856999999999993
295, _minimax_avl, _black_, _0.18351699999999999
296, _minimax, _white_, _0.27827199999999996
296, _minimax_avl, _black_, _0.21740299999999996
297, _minimax, _white_, _0.29129599999999994
297, _minimax_avl, _black_, _0.5029550000000002
298, _minimax, _white_, _0.36557500000000015
298, _minimax_avl, _black_, _0.2756680000000001
299, _minimax, _white_, _0.47729800000000006
299, _minimax_avl, _black_, _0.4406060000000004
300, _minimax, _white_, _0.3035100000000004
300, _minimax_avl, _black_, _0.5397509999999999
301, _minimax, _white_, _0.2869940000000001
301, _minimax_avl, _black_, _0.2422600000000001
302, _minimax, _white_, _0.20295999999999995
302, _minimax_avl, _black_, _0.28681100000000004
303, _minimax, _white_, _0.4338260000000002
303, _minimax_avl, _black_, _0.37094500000000025
304, _minimax, _white_, _0.19733399999999993
304, _minimax_avl, _black_, _0.39837100000000003
305, _minimax, _white_, _0.281132
305, _minimax_avl, _black_, _0.10696799999999995
306, _minimax, _white_, _0.3739290000000004
306, _minimax_avl, _black_, _0.45687400000000045
307, _minimax, _white_, _0.29723399999999994
307, _minimax_avl, _black_, _0.09058999999999998
308, _minimax, _white_, _0.18927599999999983
308, _minimax_avl, _black_, _0.35905699999999996
309, _minimax, _white_, _0.34019499999999997
309, _minimax_avl, _black_, _0.2398609999999998
310, _minimax, _white_, _0.23704999999999998
310, _minimax_avl, _black_, _0.34483
311, _minimax, _white_, _0.3786320000000001
311, _minimax_avl, _black_, _0.24653699999999984
312, _minimax, _white_, _0.305863
312, _minimax_avl, _black_, _0.2658930000000002
313, _minimax, _white_, _0.5478109999999997
313, _minimax_avl, _black_, _0.1815249999999999
314, _minimax, _white_, _0.3442020000000001
314, _minimax_avl, _black_, _0.3778390000000001
315, _minimax, _white_, _0.35862200000000005
